,dr1,dr2,df1,df2,g,gan
489,0.00010630559700075537,0.2980455160140991,3.930313323508017e-05,0.5142906904220581,0.01144682802259922,6.460721015930176
490,0.00022775839897803962,0.40863752365112305,5.661009345203638e-05,0.3407939076423645,0.011194655671715736,7.434411525726318
491,0.0001917989575304091,0.37180179357528687,0.0001530270092189312,0.37907832860946655,0.011142970062792301,7.031142234802246
492,6.297395884757861e-05,0.29407161474227905,0.00021216325694695115,0.43336331844329834,0.011809442192316055,5.788402080535889
493,0.0001986066927202046,0.33661335706710815,9.241467341780663e-05,0.4876354932785034,0.011409122496843338,5.771553039550781
494,0.00022378037101589143,0.28195416927337646,0.00012630500714294612,0.3729458153247833,0.011126160621643066,5.288676738739014
495,0.00011487216397654265,0.27930739521980286,1.7607497284188867e-05,0.5154794454574585,0.010948102921247482,7.111027717590332
496,0.00035948242293670774,0.3322393596172333,6.787261554563884e-06,0.3847746253013611,0.01104437094181776,5.7108235359191895
497,0.00023969367612153292,0.2701982259750366,7.151339559641201e-06,0.37727516889572144,0.01113436184823513,5.91157341003418
498,0.00017189349455293268,0.32264381647109985,1.4774827832297888e-06,0.36763477325439453,0.010917617939412594,5.43539571762085
499,0.00020995450904592872,0.3382788300514221,3.5024568205699325e-05,0.33502089977264404,0.010942908935248852,6.261852264404297
